id,age,capital-gain,capital-loss,hours-per-week,class
937,24,0,0,40,<=50K
938,38,0,0,48,<=50K
939,53,0,0,40,<=50K
940,70,0,0,40,<=50K
941,58,0,1672,40,<=50K
942,54,0,0,40,<=50K
943,44,4386,0,40,>50K
944,42,0,0,40,<=50K
945,47,0,0,50,>50K
946,34,0,0,20,>50K
947,39,0,0,84,>50K
948,52,0,0,40,>50K
949,21,0,0,40,<=50K
950,57,0,0,70,<=50K
951,71,1455,0,3,<=50K
952,28,0,0,40,>50K
953,21,0,0,35,<=50K
954,38,0,0,40,<=50K
955,21,0,0,22,<=50K
956,47,0,0,48,<=50K
957,85,0,0,5,<=50K
958,53,0,0,40,<=50K
959,54,7688,0,40,>50K
960,53,3464,0,34,<=50K
961,46,0,0,40,>50K
962,46,3103,0,40,>50K
963,36,0,0,60,>50K
964,73,0,0,15,<=50K
965,23,0,0,45,<=50K
966,42,0,0,45,>50K
967,39,0,0,40,>50K
968,34,0,0,48,<=50K
969,57,0,0,40,<=50K
970,49,0,0,60,<=50K
971,20,0,0,40,<=50K
972,45,0,0,40,<=50K
973,64,0,0,40,<=50K
974,19,0,0,40,<=50K
975,19,0,0,40,<=50K
976,17,0,0,20,<=50K
977,67,0,0,40,<=50K
978,22,0,0,50,<=50K
979,41,0,0,50,<=50K
980,22,0,0,45,<=50K
981,38,0,0,40,<=50K
982,40,0,0,50,<=50K
983,23,2174,0,40,<=50K
984,90,0,0,40,<=50K
985,18,0,0,25,<=50K
986,31,0,0,35,<=50K
987,34,0,0,55,<=50K
988,44,0,0,40,>50K
989,17,0,0,35,<=50K
990,67,0,0,6,<=50K
991,21,0,0,40,<=50K
992,57,0,0,40,<=50K
993,26,0,0,40,<=50K
994,33,0,0,40,>50K
995,43,0,0,40,<=50K
996,35,0,0,35,<=50K
997,46,0,0,80,<=50K
998,48,99999,0,60,>50K
999,52,0,0,40,<=50K
1000,28,0,0,35,<=50K
1001,35,15024,0,40,>50K
1002,17,0,0,40,<=50K
1003,47,0,0,60,>50K
1004,38,0,0,45,<=50K
1005,34,0,0,40,>50K
1006,36,0,0,40,<=50K
1007,47,0,0,21,<=50K
1008,58,0,0,60,>50K
1009,46,0,0,40,<=50K
1010,28,0,0,20,<=50K
1011,46,0,1902,55,>50K
1012,35,0,0,40,<=50K
1013,27,0,0,40,<=50K
1014,41,0,0,40,>50K
1015,22,0,0,40,<=50K
1016,20,0,0,40,<=50K
1017,32,0,0,48,<=50K
1018,29,0,0,44,<=50K
1019,23,0,0,15,<=50K
1020,81,0,0,45,<=50K
1021,17,0,0,20,<=50K
1022,40,0,0,40,>50K
1023,19,0,0,30,<=50K
1024,50,0,0,20,<=50K
1025,42,0,0,45,<=50K
1026,18,0,0,16,<=50K
1027,38,0,0,40,<=50K
1028,67,0,0,32,<=50K
1029,55,0,0,48,>50K
1030,46,0,0,45,>50K
1031,31,0,0,40,>50K
1032,23,0,0,30,<=50K
1033,30,0,0,40,<=50K
1034,23,0,1719,40,<=50K
1035,52,0,0,40,>50K
1036,63,0,0,45,<=50K
1037,69,0,0,28,<=50K
1038,40,0,0,80,>50K
1039,33,0,0,40,<=50K
1040,81,0,0,45,>50K
1041,71,0,0,28,<=50K
1042,26,0,0,40,<=50K
1043,51,0,0,32,>50K
1044,26,0,0,40,<=50K
1045,56,0,0,70,<=50K
1046,18,0,0,25,<=50K
1047,43,0,0,37,<=50K
1048,46,4787,0,60,>50K
1049,30,0,0,40,<=50K
1050,34,0,0,35,<=50K
1051,36,0,0,60,<=50K
1052,44,0,0,40,<=50K
1053,38,0,0,48,<=50K
1054,43,0,0,20,<=50K
1055,46,0,0,40,<=50K
1056,22,0,0,20,<=50K
1057,61,0,2002,38,<=50K
1058,31,0,0,40,<=50K
1059,41,0,0,50,<=50K
1060,25,0,0,60,<=50K
1061,34,0,0,40,<=50K
1062,39,4650,0,32,<=50K
1063,20,0,0,40,<=50K
1064,45,0,0,32,<=50K
1065,18,0,0,30,<=50K
1066,27,0,0,37,<=50K
1067,33,0,0,40,<=50K
1068,42,0,0,50,<=50K
1069,49,0,0,40,<=50K
1070,36,0,0,40,<=50K
1071,28,0,1726,40,<=50K
1072,56,0,0,30,<=50K
1073,18,0,0,18,<=50K
1074,65,0,0,40,>50K
1075,17,0,0,30,<=50K
1076,27,0,1485,50,>50K
1077,23,0,0,30,<=50K
1078,39,0,0,1,<=50K
1079,46,0,0,45,<=50K
1080,32,0,0,70,<=50K
1081,34,0,0,40,<=50K
1082,26,0,0,40,<=50K
1083,80,0,0,14,<=50K
1084,61,0,0,36,<=50K
1085,19,0,0,40,<=50K
1086,31,0,0,48,<=50K
1087,56,0,0,40,<=50K
1088,23,0,0,20,<=50K
1089,48,0,0,45,<=50K
1090,73,0,0,20,>50K
1091,29,0,0,40,<=50K
1092,28,0,0,40,<=50K
1093,48,0,0,10,<=50K
1094,41,0,0,42,<=50K
1095,28,0,1848,50,>50K
1096,37,0,0,45,<=50K
1097,20,0,0,35,<=50K
1098,45,14344,0,48,>50K
1099,34,0,0,45,>50K
1100,72,0,0,45,>50K
1101,54,0,0,40,>50K
1102,24,0,0,40,<=50K
1103,23,0,0,30,<=50K
1104,21,0,0,40,<=50K
1105,49,0,0,40,<=50K
1106,45,0,0,35,<=50K
1107,41,0,0,36,<=50K
1108,51,0,0,40,>50K
1109,40,0,1340,40,<=50K
1110,29,0,0,50,<=50K
1111,26,2635,0,35,<=50K
1112,59,0,0,40,<=50K
1113,36,0,0,40,<=50K
1114,48,0,0,55,>50K
1115,22,0,0,16,<=50K
1116,52,0,0,45,>50K
1117,39,0,0,47,<=50K
1118,25,0,0,40,<=50K
1119,37,0,0,60,>50K
1120,37,0,0,40,>50K
1121,33,0,1590,60,<=50K
1122,48,0,0,38,>50K
1123,29,0,0,40,<=50K
1124,59,0,0,40,<=50K
1125,48,0,0,40,<=50K
1126,49,0,0,40,<=50K
1127,23,0,0,40,<=50K
1128,26,0,0,45,<=50K
1129,34,0,0,40,<=50K
1130,20,0,0,40,<=50K
1131,39,0,0,40,>50K
1132,50,0,0,40,<=50K
1133,54,7688,0,60,>50K
1134,37,0,0,40,<=50K
1135,34,0,0,35,<=50K
1136,23,0,0,20,<=50K
1137,20,0,0,40,<=50K
1138,37,0,1741,70,<=50K
1139,19,0,0,25,<=50K
1140,35,0,1887,50,>50K
1141,24,0,0,40,<=50K
1142,23,0,0,20,<=50K
1143,23,0,0,32,<=50K
1144,27,0,0,32,<=50K
1145,25,0,0,50,<=50K
1146,27,0,0,80,<=50K
1147,68,0,0,23,<=50K
1148,45,0,0,40,<=50K
1149,55,0,0,40,<=50K
1150,46,0,2258,50,<=50K
1151,31,0,0,50,<=50K
1152,33,0,0,40,<=50K
1153,40,0,0,50,<=50K
1154,23,0,0,10,<=50K
1155,39,0,1669,50,<=50K
1156,32,0,0,40,>50K
1157,55,0,0,50,<=50K
1158,46,0,0,50,<=50K
1159,29,0,0,25,<=50K
1160,49,27828,0,35,>50K
1161,59,0,0,50,<=50K
1162,30,0,0,40,<=50K
1163,47,0,0,40,<=50K
1164,58,0,0,40,<=50K
1165,58,0,0,40,<=50K
1166,20,0,0,25,<=50K
1167,43,0,0,30,<=50K
1168,19,0,2001,40,<=50K
1169,40,0,0,40,>50K
1170,23,0,0,20,<=50K
1171,61,0,0,40,<=50K
1172,54,0,0,60,>50K
1173,32,0,0,60,>50K
1174,25,0,0,36,<=50K
1175,30,0,0,42,<=50K
1176,19,0,0,38,<=50K
1177,23,0,0,40,<=50K
1178,65,0,0,35,<=50K
1179,25,0,1590,44,<=50K
1180,21,0,0,35,<=50K
1181,48,0,0,40,<=50K
1182,23,0,0,40,<=50K
1183,24,0,0,40,<=50K
1184,30,0,0,60,<=50K
1185,31,2597,0,45,<=50K
1186,58,0,0,40,<=50K
1187,33,15024,0,50,>50K
1188,32,0,0,52,>50K
1189,29,0,0,45,>50K
1190,61,0,0,99,<=50K
1191,43,0,0,44,>50K
1192,38,0,0,40,<=50K
1193,17,0,0,15,<=50K
1194,36,0,0,40,>50K
1195,45,0,0,40,>50K
1196,62,0,0,55,<=50K
1197,46,0,0,20,<=50K
1198,42,0,0,38,<=50K
1199,31,0,0,50,<=50K
1200,42,0,0,40,<=50K
1201,37,0,0,40,>50K
1202,51,0,1902,42,>50K
1203,45,0,0,40,<=50K
1204,73,25124,0,20,>50K
1205,19,0,0,55,<=50K
1206,29,0,0,40,<=50K
1207,39,13550,0,70,>50K
1208,32,0,0,45,>50K
1209,46,0,0,40,<=50K
1210,42,0,0,65,>50K
1211,24,0,0,40,<=50K
1212,41,0,0,45,>50K
1213,64,0,0,24,<=50K
1214,28,0,0,40,<=50K
1215,57,0,0,40,<=50K
1216,29,0,0,45,>50K
1217,35,114,0,40,<=50K
1218,39,0,0,30,>50K
1219,38,0,0,40,<=50K
1220,40,0,0,40,<=50K
1221,49,0,0,40,<=50K
1222,32,0,0,50,<=50K
1223,40,0,0,30,<=50K
1224,29,0,0,37,<=50K
1225,36,0,0,25,<=50K
1226,47,7688,0,42,>50K
1227,23,0,0,40,<=50K
1228,41,0,0,40,<=50K
1229,41,8614,0,50,>50K
1230,18,0,0,22,<=50K
1231,34,7443,0,40,<=50K
1232,38,0,0,50,<=50K
1233,34,0,0,50,>50K
1234,62,0,0,40,<=50K
1235,66,0,0,45,<=50K
1236,18,0,0,40,<=50K
1237,41,0,0,40,<=50K
1238,42,0,0,30,<=50K
1239,45,0,0,45,<=50K
1240,24,0,0,60,<=50K
1241,60,0,0,40,<=50K
1242,39,0,0,40,<=50K
1243,44,0,1887,40,>50K
1244,29,0,0,45,<=50K
1245,37,0,0,48,<=50K
1246,21,0,0,12,<=50K
1247,48,0,0,40,>50K
1248,36,5178,0,40,>50K
1249,23,0,0,40,<=50K
1250,49,15024,0,50,>50K
1251,29,0,0,40,<=50K
1252,34,0,0,40,<=50K
1253,72,0,2465,40,<=50K
1254,29,0,0,40,<=50K
1255,45,0,0,30,<=50K
1256,29,0,0,52,<=50K
1257,37,0,0,40,<=50K
1258,42,0,0,44,>50K
1259,70,0,0,6,<=50K
1260,43,0,0,40,>50K
1261,63,0,0,48,<=50K
1262,64,0,1421,35,<=50K
1263,38,0,0,60,<=50K
1264,24,0,0,40,<=50K
1265,29,0,0,30,<=50K
1266,30,0,0,40,<=50K
1267,66,0,0,40,<=50K
1268,25,0,0,40,<=50K
1269,39,0,0,40,>50K
1270,22,0,0,30,<=50K
1271,31,0,0,40,<=50K
1272,29,0,0,40,<=50K
1273,52,0,0,40,<=50K
1274,51,0,0,40,<=50K
1275,40,0,0,40,<=50K
1276,57,3103,0,40,>50K
1277,64,0,0,60,<=50K
1278,31,0,0,28,<=50K
1279,74,0,0,40,<=50K
1280,43,0,0,30,<=50K
1281,80,99999,0,54,>50K
1282,28,0,0,50,>50K
1283,77,0,0,40,<=50K
1284,68,0,0,24,<=50K
1285,51,0,0,38,<=50K
1286,21,0,0,40,<=50K
1287,43,0,0,40,<=50K
1288,42,0,0,40,<=50K
1289,48,0,0,40,<=50K
1290,30,0,0,40,<=50K
1291,34,0,0,40,<=50K
1292,32,0,0,42,<=50K
1293,56,0,0,40,<=50K
1294,50,0,0,40,<=50K
1295,40,0,1719,40,<=50K
1296,23,0,0,40,<=50K
1297,54,4101,0,40,<=50K
1298,28,0,0,40,<=50K
1299,34,0,0,40,>50K
1300,48,0,0,60,>50K
1301,56,0,0,99,<=50K
1302,31,0,0,42,<=50K
1303,42,0,0,50,<=50K
1304,36,0,0,35,<=50K
1305,52,0,3770,40,<=50K
1306,55,0,0,40,<=50K
1307,25,2580,0,30,<=50K
1308,35,0,0,40,<=50K
1309,51,0,0,99,>50K
1310,19,0,0,40,<=50K
1311,59,0,0,40,<=50K
1312,19,0,0,80,<=50K
1313,46,0,0,40,<=50K
1314,32,0,0,45,<=50K
1315,46,0,0,40,>50K
1316,26,0,0,25,<=50K
1317,55,0,0,36,<=50K
1318,28,0,0,40,<=50K
1319,61,3103,0,40,>50K
1320,35,0,0,40,>50K
1321,21,0,0,40,<=50K
1322,52,0,0,35,<=50K
1323,21,0,0,8,<=50K
1324,33,0,0,40,<=50K
1325,38,0,0,50,<=50K
1326,44,0,0,60,<=50K
1327,29,8614,0,50,>50K
1328,39,0,0,40,<=50K
1329,32,0,0,60,<=50K
1330,47,0,0,55,<=50K
1331,28,0,0,35,<=50K
1332,59,0,0,55,>50K
1333,38,5178,0,48,>50K
1334,23,0,0,15,<=50K
1335,44,0,0,40,>50K
1336,55,0,0,40,>50K
1337,65,0,0,60,>50K
1338,19,0,0,14,<=50K
1339,58,0,0,35,<=50K
1340,49,0,0,20,<=50K
1341,44,99999,0,40,>50K
1342,44,0,0,35,<=50K
1343,33,0,0,40,>50K
1344,38,0,0,50,<=50K
1345,37,0,0,54,>50K
1346,30,0,0,40,<=50K
1347,28,0,0,40,<=50K
1348,27,0,0,55,<=50K
1349,49,0,0,40,>50K
1350,28,0,0,40,<=50K
1351,61,0,0,40,>50K
1352,41,0,0,40,<=50K
1353,20,0,0,30,<=50K
1354,40,0,0,50,>50K
1355,57,7298,0,60,>50K
1356,36,0,0,50,<=50K
1357,62,0,0,40,<=50K
1358,31,0,0,40,<=50K
1359,31,0,0,40,<=50K
1360,68,0,0,48,<=50K
1361,18,0,0,19,<=50K
1362,30,0,0,40,<=50K
1363,42,0,0,12,<=50K
1364,38,0,0,44,<=50K
1365,19,0,0,37,<=50K
1366,22,0,0,40,<=50K
1367,46,0,0,40,<=50K
1368,57,0,0,40,<=50K
1369,65,0,0,10,<=50K
1370,18,0,0,40,<=50K
1371,67,0,0,45,<=50K
1372,28,0,0,40,<=50K
1373,30,0,0,24,>50K
1374,20,0,0,40,<=50K
1375,32,0,0,15,<=50K
1376,35,0,0,40,<=50K
1377,38,0,0,50,>50K
1378,23,0,0,40,<=50K
1379,64,0,0,35,<=50K
1380,33,8614,0,40,>50K
1381,24,0,0,35,<=50K
1382,18,0,1602,20,<=50K
1383,40,0,0,35,<=50K
1384,27,0,0,40,<=50K
1385,51,0,0,25,<=50K
1386,27,0,1594,25,<=50K
1387,48,0,0,40,>50K
1388,27,0,0,40,<=50K
1389,24,0,0,60,<=50K
1390,31,0,0,45,<=50K
1391,42,0,213,40,<=50K
1392,51,0,0,50,<=50K
1393,41,3103,0,40,>50K
1394,26,0,0,44,<=50K
1395,69,0,0,40,<=50K
1396,63,0,0,44,>50K
1397,35,0,0,48,>50K
1398,35,0,0,45,<=50K
1399,62,0,0,60,<=50K
1400,26,0,0,62,<=50K
1401,63,0,0,40,>50K
1402,23,0,0,45,<=50K
1403,43,0,0,35,<=50K
1404,44,0,0,35,>50K
1405,56,0,0,40,>50K
1406,54,0,0,40,>50K
1407,32,0,0,50,<=50K
1408,42,0,0,50,>50K
1409,37,0,0,40,>50K
1410,24,0,0,40,<=50K
1411,42,0,0,40,<=50K
1412,21,0,0,19,<=50K
1413,30,0,0,40,<=50K
1414,43,0,0,75,>50K
1415,19,0,0,35,<=50K
1416,30,2597,0,40,<=50K
1417,26,0,0,40,<=50K
1418,38,0,0,45,<=50K
1419,74,0,2149,30,<=50K
1420,54,0,0,40,>50K
1421,20,0,0,40,<=50K
1422,22,0,0,15,<=50K
1423,40,99999,0,75,>50K
1424,23,0,0,20,<=50K
1425,22,0,0,20,<=50K
1426,18,0,0,40,<=50K
1427,24,0,0,20,<=50K
1428,30,0,0,50,<=50K
1429,38,0,0,41,>50K
1430,27,0,0,60,<=50K
1431,21,0,0,55,<=50K
1432,43,0,0,40,>50K
1433,26,0,0,40,<=50K
1434,38,0,1380,50,<=50K
1435,58,0,0,40,<=50K
1436,17,0,0,36,<=50K
1437,63,0,0,50,>50K
1438,36,0,0,40,>50K
1439,21,0,0,50,<=50K
1440,21,0,0,48,<=50K
1441,51,0,0,46,>50K
1442,51,0,0,70,<=50K
1443,43,0,0,30,<=50K
1444,47,0,0,65,>50K
1445,68,0,0,24,<=50K
1446,18,0,0,23,<=50K
1447,34,0,0,40,>50K
1448,49,5013,0,40,<=50K
1449,65,0,0,30,<=50K
1450,19,0,0,40,<=50K
1451,59,13550,0,60,>50K
1452,29,0,0,40,<=50K
1453,33,7298,0,60,>50K
1454,39,0,3004,40,>50K
1455,64,0,0,12,<=50K
1456,48,0,0,40,<=50K
1457,37,0,0,40,<=50K
1458,26,0,0,40,<=50K
1459,31,0,0,40,<=50K
1460,30,0,0,40,<=50K
1461,54,0,0,40,>50K
1462,62,0,0,40,<=50K
1463,59,0,0,40,>50K
1464,44,0,0,65,<=50K
1465,40,0,0,55,<=50K
1466,32,0,0,45,>50K
1467,28,0,0,40,<=50K
1468,31,2174,0,52,<=50K
1469,38,0,0,50,>50K
1470,39,0,0,40,>50K
1471,47,4064,0,40,<=50K
1472,43,0,0,47,>50K
1473,27,0,0,40,<=50K
1474,46,0,0,55,<=50K
1475,56,0,0,50,>50K
1476,34,0,0,36,>50K
1477,27,0,0,45,<=50K
1478,19,0,0,15,<=50K
1479,58,0,0,42,>50K
1480,20,0,0,40,<=50K
1481,23,0,0,40,<=50K
1482,31,0,0,45,<=50K
1483,48,0,0,37,<=50K
1484,28,15024,0,65,>50K
1485,34,0,0,40,>50K
1486,38,0,0,40,>50K
1487,25,0,0,40,<=50K
1488,23,0,0,60,<=50K
1489,48,0,2231,30,>50K
1490,37,0,0,48,>50K
1491,36,0,0,40,<=50K
1492,39,0,0,45,<=50K
1493,70,0,0,20,<=50K
1494,32,0,0,40,<=50K
1495,26,0,0,36,<=50K
1496,20,0,0,40,<=50K
1497,42,0,0,40,<=50K
1498,47,7298,0,60,>50K
1499,23,0,0,8,<=50K
1500,40,0,0,40,<=50K
1501,33,0,0,40,<=50K
1502,29,0,0,35,<=50K
1503,49,0,0,40,<=50K
1504,23,0,0,40,<=50K
1505,37,0,0,40,<=50K
1506,56,0,0,37,>50K
1507,64,15024,0,50,>50K
1508,31,0,0,40,<=50K
1509,38,0,0,45,<=50K
1510,52,0,0,40,<=50K
1511,23,0,0,18,<=50K
1512,31,0,0,47,>50K
1513,35,0,1669,45,<=50K
1514,66,0,0,50,<=50K
1515,36,0,0,56,<=50K
1516,26,0,0,40,<=50K
1517,45,0,0,55,<=50K
1518,17,0,0,20,<=50K
1519,27,0,0,40,<=50K
1520,41,0,0,99,<=50K
1521,52,0,0,48,>50K
1522,48,0,0,50,>50K
1523,33,0,0,40,>50K
1524,22,0,0,10,<=50K
1525,59,0,0,40,>50K
1526,72,0,0,16,>50K
1527,52,0,0,50,>50K
1528,18,0,0,25,<=50K
1529,40,0,0,40,<=50K
1530,54,0,0,40,<=50K
1531,17,0,0,10,<=50K
1532,23,0,0,70,<=50K
1533,53,0,2001,40,<=50K
1534,27,0,0,40,<=50K
1535,27,0,0,37,<=50K
1536,23,0,0,40,<=50K
1537,32,0,0,65,<=50K
1538,29,0,0,40,<=50K
1539,26,0,0,40,<=50K
1540,47,0,0,50,<=50K
1541,29,0,0,40,<=50K
1542,51,0,0,60,>50K
1543,60,0,0,40,<=50K
1544,25,0,0,55,>50K
1545,50,0,0,50,<=50K
1546,60,3103,0,40,>50K
1547,52,0,0,49,<=50K
1548,35,0,0,40,>50K
1549,31,0,0,50,>50K
1550,43,0,0,60,>50K
1551,55,0,0,20,<=50K
1552,22,0,0,40,<=50K
1553,36,0,0,40,<=50K
1554,51,0,0,38,<=50K
1555,61,0,0,40,<=50K
1556,29,0,0,40,<=50K
1557,47,0,0,40,<=50K
1558,73,2538,0,20,<=50K
1559,20,0,0,40,<=50K
1560,20,0,0,40,<=50K
1561,36,0,0,45,<=50K
1562,28,0,1628,50,<=50K
1563,63,0,0,35,<=50K
1564,50,0,0,60,<=50K
1565,59,0,0,45,<=50K
1566,41,0,0,40,>50K
1567,62,0,0,40,<=50K
1568,35,0,0,80,>50K
1569,21,0,0,40,<=50K
1570,48,0,0,55,>50K
1571,67,0,0,40,<=50K
1572,43,0,0,36,>50K
1573,49,0,0,40,<=50K
1574,54,0,0,40,>50K
1575,18,0,0,30,<=50K
1576,60,0,0,45,>50K
1577,27,0,0,40,<=50K
1578,62,99999,0,40,>50K
1579,39,15024,0,45,>50K
1580,52,0,0,51,<=50K
1581,54,0,0,40,<=50K
1582,28,0,0,40,<=50K
1583,53,0,0,40,<=50K
1584,28,0,0,40,<=50K
1585,24,0,0,50,<=50K
1586,37,0,0,30,<=50K
1587,55,0,0,40,<=50K
1588,47,0,0,50,<=50K
1589,26,0,0,40,<=50K
1590,23,0,0,35,<=50K
1591,41,0,0,55,>50K
1592,25,0,0,40,<=50K
1593,17,0,0,20,<=50K
1594,34,0,0,40,<=50K
1595,34,0,0,40,<=50K
1596,41,0,0,40,<=50K
1597,24,0,0,40,<=50K
1598,32,0,0,40,<=50K
1599,21,0,0,11,<=50K
1600,46,0,0,40,<=50K
1601,19,0,0,35,<=50K
1602,29,0,0,40,>50K
1603,43,0,2377,50,<=50K
1604,18,0,0,45,<=50K
1605,33,0,0,88,<=50K
1606,21,0,0,40,<=50K
1607,33,0,0,40,<=50K
1608,29,0,1564,40,>50K
1609,20,0,0,40,<=50K
1610,42,0,0,20,<=50K
1611,21,0,0,25,<=50K
1612,25,0,0,40,<=50K
1613,20,0,0,40,<=50K
1614,59,0,0,32,>50K
1615,55,0,0,50,>50K
1616,49,0,0,35,<=50K
1617,48,0,1564,50,>50K
1618,32,0,1977,44,>50K
1619,25,0,0,40,<=50K
1620,41,0,0,20,<=50K
1621,57,0,0,40,>50K
1622,38,0,0,60,>50K
1623,25,0,0,20,<=50K
1624,61,0,0,40,<=50K
1625,23,0,0,15,<=50K
1626,43,0,0,40,>50K
1627,22,0,0,40,<=50K
1628,33,0,0,15,>50K
1629,39,0,0,40,>50K
1630,44,0,1092,40,<=50K
1631,30,0,0,40,<=50K
1632,37,0,0,20,<=50K
1633,37,0,0,40,<=50K
1634,55,0,0,40,>50K
1635,51,0,0,40,<=50K
1636,25,0,0,13,<=50K
1637,60,0,0,25,<=50K
1638,17,0,0,50,<=50K
1639,30,0,0,40,<=50K
1640,63,0,0,35,<=50K
1641,37,0,0,56,<=50K
1642,32,0,0,45,<=50K
1643,64,0,0,45,>50K
1644,21,0,0,49,<=50K
1645,53,0,0,40,<=50K
1646,46,0,0,40,<=50K
1647,29,0,0,40,<=50K
1648,44,0,0,35,<=50K
1649,47,0,0,40,<=50K
1650,58,0,0,40,<=50K
1651,40,0,0,40,<=50K
1652,36,0,0,40,<=50K
1653,57,0,0,40,<=50K
1654,39,0,0,55,<=50K
1655,23,0,0,30,<=50K
1656,32,0,0,60,>50K
1657,33,0,0,40,<=50K
1658,40,0,0,40,<=50K
1659,37,0,0,40,<=50K
1660,46,0,0,40,<=50K
1661,32,0,0,50,<=50K
1662,56,0,0,40,<=50K
1663,46,0,1902,40,>50K
1664,59,0,0,50,>50K
1665,21,4865,0,40,<=50K
1666,37,0,0,40,<=50K
1667,18,0,0,40,<=50K
1668,28,0,0,50,<=50K
1669,18,0,0,20,<=50K
1670,59,0,0,55,>50K
1671,25,0,0,40,<=50K
1672,17,0,0,10,<=50K
1673,30,99999,0,40,>50K
1674,21,0,0,28,<=50K
1675,31,0,0,50,<=50K
1676,56,0,0,40,<=50K
1677,64,0,0,40,<=50K
1678,46,0,0,40,>50K
1679,60,0,0,40,<=50K
1680,59,0,0,36,<=50K
1681,46,0,2258,50,<=50K
1682,19,0,0,30,<=50K
1683,49,0,0,50,<=50K
1684,24,0,0,45,<=50K
1685,65,0,0,15,<=50K
1686,27,0,0,40,<=50K
1687,52,0,0,40,<=50K
1688,42,0,0,40,<=50K
1689,78,0,0,5,<=50K
1690,46,0,0,40,>50K
1691,60,0,0,55,<=50K
1692,28,0,0,40,<=50K
1693,17,0,0,20,<=50K
1694,57,0,0,40,>50K
1695,48,0,0,15,<=50K
1696,39,0,0,40,>50K
1697,38,0,0,50,<=50K
1698,20,0,0,35,<=50K
1699,32,0,1977,48,>50K
1700,41,0,0,40,>50K
1701,66,0,0,32,<=50K
1702,46,0,0,40,>50K
1703,48,99999,0,50,>50K
1704,24,0,0,37,<=50K
1705,31,0,0,65,<=50K
1706,38,0,0,50,>50K
1707,57,0,0,48,<=50K
1708,20,0,0,40,<=50K
1709,54,0,0,70,<=50K
1710,62,0,0,40,<=50K
1711,25,0,0,30,<=50K
1712,21,0,0,40,<=50K
1713,23,0,0,30,<=50K
1714,34,0,0,40,<=50K
1715,40,0,1977,50,>50K
1716,43,0,0,45,<=50K
1717,55,0,0,35,<=50K
1718,34,0,0,40,>50K
1719,21,0,0,25,<=50K
1720,40,0,0,40,<=50K
1721,48,0,0,40,<=50K
1722,47,0,0,38,<=50K
1723,63,0,1902,40,>50K
1724,33,0,0,40,<=50K
1725,64,0,0,10,>50K
1726,28,0,0,40,<=50K
1727,21,0,0,25,<=50K
1728,51,0,0,60,<=50K
1729,67,20051,0,60,>50K
1730,33,0,0,38,<=50K
1731,31,0,2042,40,<=50K
1732,46,0,0,40,>50K
1733,45,0,0,65,<=50K
1734,66,2964,0,40,<=50K
1735,58,0,0,30,<=50K
1736,40,0,0,50,<=50K
1737,71,0,2149,24,<=50K
1738,42,0,0,40,<=50K
1739,46,3103,0,35,>50K
1740,19,0,0,25,<=50K
1741,19,2597,0,40,<=50K
1742,37,0,1887,15,>50K
1743,22,0,0,40,<=50K
1744,64,0,0,40,<=50K
1745,38,0,0,40,<=50K
1746,56,0,0,40,<=50K
1747,47,0,0,15,<=50K
1748,35,0,0,40,<=50K
1749,23,0,0,40,<=50K
1750,32,0,0,50,<=50K
1751,49,7688,0,35,>50K
1752,19,0,0,40,<=50K
1753,27,0,1887,40,>50K
1754,19,0,0,32,<=50K
1755,20,0,0,20,<=50K
1756,42,0,0,40,<=50K
1757,35,0,0,40,<=50K
1758,62,0,0,40,<=50K
1759,46,0,0,40,<=50K
1760,32,0,0,35,>50K
1761,35,0,0,40,<=50K
1762,55,4508,0,8,<=50K
1763,29,0,0,45,<=50K
1764,24,0,0,55,<=50K
1765,19,0,0,30,<=50K
1766,50,0,0,50,<=50K
1767,38,0,0,40,<=50K
1768,24,0,0,40,<=50K
1769,62,0,0,40,>50K
1770,33,0,0,70,>50K
1771,79,0,0,15,<=50K
1772,33,0,0,40,<=50K
1773,36,0,0,70,<=50K
1774,46,0,0,40,>50K
1775,17,0,0,6,<=50K
1776,22,0,0,40,<=50K
1777,39,0,0,45,<=50K
1778,27,0,0,55,<=50K
1779,57,0,0,40,<=50K
1780,26,0,0,32,<=50K
1781,28,0,0,35,<=50K
1782,46,0,0,50,>50K
1783,32,10520,0,50,>50K
1784,63,15024,0,40,>50K
1785,21,0,0,30,<=50K
1786,44,5013,0,40,<=50K
1787,40,0,0,45,>50K
1788,32,0,0,40,<=50K
1789,39,0,0,50,>50K
1790,31,0,0,40,<=50K
1791,23,0,0,40,<=50K
1792,55,0,0,40,<=50K
1793,31,0,0,40,>50K
1794,52,7688,0,40,>50K
1795,30,0,0,40,<=50K
1796,28,0,0,40,>50K
1797,28,99999,0,36,>50K
1798,52,0,1564,40,>50K
1799,32,0,0,20,<=50K
1800,35,0,0,35,<=50K
1801,26,0,0,40,<=50K
1802,17,0,0,16,<=50K
1803,40,0,0,40,<=50K
1804,75,0,0,20,<=50K
1805,23,0,0,40,<=50K
1806,32,0,0,40,<=50K
1807,27,0,0,45,<=50K
1808,25,0,0,30,<=50K
1809,18,4508,0,40,<=50K
1810,66,0,0,20,<=50K
1811,47,0,0,40,<=50K
1812,57,0,0,20,<=50K
1813,30,0,0,20,<=50K
1814,26,0,0,40,<=50K
1815,33,0,1902,60,>50K
1816,39,0,1485,38,>50K
1817,33,7688,0,40,>50K
1818,58,0,0,40,<=50K
1819,22,0,0,30,<=50K
1820,49,0,0,50,>50K
